query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
from:@BFMTV,1452365901660098561,1635105989,2021-10-24T20:06:29,BFMTV,"OM-PSG: des incidents devant le Vélodrome, un commissaire blessé par un projectile
https://rmcsport.bfmtv.com/football/ligue-1/om-psg-des-incidents-devant-le-velodrome-un-commissaire-blesse-par-un-projectile_AV-202110240248.html https://twitter.com/BFMTV/status/1452365901660098561/photo/1",0,12,25,6,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.969870,https://twitter.com/BFMTV/statuses/1452365901660098561,,,,,https://rmcsport.bfmtv.com/football/ligue-1/om-psg-des-incidents-devant-le-velodrome-un-commissaire-blesse-par-un-projectile_AV-202110240248.html,rmcsport.bfmtv.com,https://pbs.twimg.com/media/FCfXFrjXMAc27HD.jpg,1452365901660098561_FCfXFrjXMAc27HD.jpg,photo,,,,,,
from:@BFMTV,1452357525626572802,1635103992,2021-10-24T19:33:12,BFMTV,"Covid-19: mettre fin à la pandémie est ""un choix"", selon l'OMS https://www.bfmtv.com/sante/mettre-fin-a-la-pandemie-est-un-choix-selon-l-oms_AD-202110240244.html https://twitter.com/BFMTV/status/1452357525626572802/photo/1",0,8,24,12,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.970440,https://twitter.com/BFMTV/statuses/1452357525626572802,,,,,https://www.bfmtv.com/sante/mettre-fin-a-la-pandemie-est-un-choix-selon-l-oms_AD-202110240244.html,bfmtv.com,https://pbs.twimg.com/media/FCfPdMSXIAEGrQi.jpg,1452357525626572802_FCfPdMSXIAEGrQi.jpg,photo,,,,,,
from:@BFMTV,1452353196899307523,1635102960,2021-10-24T19:16:00,BFMTV,"🔴 ÉVÉNEMENT @BFMTV & @RMCinfo 

➡️ Débat des candidats à l'investiture LR

🎙️ Avec @MaximeSwitek & @apollineWakeUp 

📆 Dimanche 14 novembre à 20h45 https://twitter.com/BFMTV/status/1452353196899307523/photo/1",0,0,9,5,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.970896,https://twitter.com/BFMTV/statuses/1452353196899307523,,,,,,,https://pbs.twimg.com/media/FCJAf4yXMAIoq67.jpg,1452353196899307523_FCJAf4yXMAIoq67.jpg,photo,apollinewakeup|bfmtv|maximeswitek|rmcinfo,148583252|133663801|303294295|123830541,,,,
from:@BFMTV,1452350676051316745,1635102359,2021-10-24T19:05:59,BFMTV,Calvados: un maire agressé après avoir tenté de stopper un rodéo urbain https://www.bfmtv.com/police-justice/calvados-un-maire-agresse-apres-avoir-tente-de-stopper-un-rodeo-urbain_AN-202110240241.html https://twitter.com/BFMTV/status/1452350676051316745/photo/1,0,20,32,10,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.971379,https://twitter.com/BFMTV/statuses/1452350676051316745,,,,,https://www.bfmtv.com/police-justice/calvados-un-maire-agresse-apres-avoir-tente-de-stopper-un-rodeo-urbain_AN-202110240241.html,bfmtv.com,https://pbs.twimg.com/media/FCfJO3ZXoAIY1Tm.jpg,1452350676051316745_FCfJO3ZXoAIY1Tm.jpg,photo,,,,,,
from:@BFMTV,1452343130531926017,1635100560,2021-10-24T18:36:00,BFMTV,"🗨 ""Jamais de ma vie j'ai pensé retrouver ma fille morte""

Le témoignage bouleversant de la mère de Dinah, 14 ans, qui s'est suicidée après deux ans de harcèlement https://twitter.com/BFMTV/status/1452343130531926017/video/1",0,68,140,20,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.971786,https://twitter.com/BFMTV/statuses/1452343130531926017,,,,,,,https://video.twimg.com/amplify_video/1452316320738037766/vid/608x1080/cr5dtKDX8TaV2AHI.mp4,1452343130531926017_cr5dtKDX8TaV2AHI.mp4,video,,,,,,
from:@BFMTV,1452339355696046080,1635099660,2021-10-24T18:21:00,BFMTV,"📺 Découvrez les chaînes locales de BFM :

▶ @BFMParis

▶ @BFMLyon

▶ @BFMGrandLille

▶ @BFMLittoral

▶ @BFM_DICI

▶ @BFMMarseille

▶ @BFMVar

▶ @BFMCotedazur

💻 http://bfmtv.com/regions https://twitter.com/BFMTV/status/1452339355696046080/video/1",0,2,7,7,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.972303,https://twitter.com/BFMTV/statuses/1452339355696046080,,,,,http://bfmtv.com/regions,bfmtv.com,https://video.twimg.com/amplify_video/1449316096033673217/vid/854x480/pnbdlN3rXf-RmCqe.mp4,1452339355696046080_pnbdlN3rXf-RmCqe.mp4,video,bfm_dici|bfmcotedazur|bfmgrandlille|bfmlittoral|bfmlyon|bfmmarseille|bfmparis|bfmvar,2160449286|361915432|86909567|888379726695366657|102931338|717263445897424896|725241657608814592|715572004678672385,,,,
from:@BFMTV,1452335329478729731,1635098700,2021-10-24T18:05:00,BFMTV,"🏡 À Vannes, les nouveaux arrivants s’arrachent les rares maisons disponibles

👉 Extrait de ""Paris, le grand exode"", un long format inédit de ""Ligne Rouge""

📺 À retrouver en intégralité ce lundi à 20h50 sur @BFMTV https://twitter.com/BFMTV/status/1452335329478729731/video/1",0,13,32,10,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.972708,https://twitter.com/BFMTV/statuses/1452335329478729731,,,,,,,https://video.twimg.com/amplify_video/1452242964261003276/vid/1280x720/tDS5RaEaoRsxpMSD.mp4,1452335329478729731_tDS5RaEaoRsxpMSD.mp4,video,bfmtv,133663801,,,,
from:@BFMTV,1452332127631118349,1635097936,2021-10-24T17:52:16,BFMTV,"Calais: plus de 21.000 personnes ont signé la pétition en soutien aux migrants
https://www.bfmtv.com/grand-littoral/calais-plus-de-21-000-personnes-ont-signe-la-petition-en-soutien-aux-migrants_AN-202110240228.html https://twitter.com/BFMTV/status/1452332127631118349/photo/1",0,10,43,48,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.973188,https://twitter.com/BFMTV/statuses/1452332127631118349,,,,,https://www.bfmtv.com/grand-littoral/calais-plus-de-21-000-personnes-ont-signe-la-petition-en-soutien-aux-migrants_AN-202110240228.html,bfmtv.com,https://pbs.twimg.com/media/FCe4VnJXIAcKb1o.jpg,1452332127631118349_FCe4VnJXIAcKb1o.jpg,photo,,,,,,
from:@BFMTV,1452330025689178124,1635097435,2021-10-24T17:43:55,BFMTV,Haute-Savoie : un jeune alpiniste décède dans le massif du Mont-Blanc https://www.bfmtv.com/police-justice/haute-savoie-un-jeune-alpiniste-decede-dans-le-massif-du-mont-blanc_AD-202110240224.html https://twitter.com/BFMTV/status/1452330025689178124/photo/1,0,10,33,0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.973668,https://twitter.com/BFMTV/statuses/1452330025689178124,,,,,https://www.bfmtv.com/police-justice/haute-savoie-un-jeune-alpiniste-decede-dans-le-massif-du-mont-blanc_AD-202110240224.html,bfmtv.com,https://pbs.twimg.com/media/FCe2aXlWQAIkLGJ.jpg,1452330025689178124_FCe2aXlWQAIkLGJ.jpg,photo,,,,,,
from:@BFMTV,1452326522367401992,1635096600,2021-10-24T17:30:00,BFMTV,VIDEO - Suicide de Dinah: sa mère témoigne des deux ans d'harcèlement dont sa fille a été victime https://www.bfmtv.com/societe/suicide-de-dinah-sa-mere-temoigne-des-deux-ans-d-harcelement-dont-sa-fille-a-ete-victime_VN-202110240210.html https://twitter.com/BFMTV/status/1452326522367401992/photo/1,0,11,57,9,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,France,,,133663801,BFMTV,1,Première sur l'info. Retrouvez-nous sur Snapchat/Instagram ➡ bfmtv,http://www.bfmtv.com,https://pbs.twimg.com/profile_images/1165822715732930565/uz3J1eOl_normal.jpg,567255,3163819,567,961,9829,2010-04-16T09:55:26,1271411726,scraping,1,,,,,,,,,2021-10-24T20:11:22.974149,https://twitter.com/BFMTV/statuses/1452326522367401992,,,,,https://www.bfmtv.com/societe/suicide-de-dinah-sa-mere-temoigne-des-deux-ans-d-harcelement-dont-sa-fille-a-ete-victime_VN-202110240210.html,bfmtv.com,https://pbs.twimg.com/media/FCeqtuEWYAYJDGI.jpg,1452326522367401992_FCeqtuEWYAYJDGI.jpg,photo,,,,,,
